time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
167,0.03278548,0.2198372,0.24588972,0.23245908,0.29685563,0.29358593,0.28187793,0.36047685,0.15269178,0.044061765,0.26136333,0.30703133,0.18557805,0.3020926,0.30439803
168,0.9195291,0.37103555,0.21511716,0.3686811,0.08622314,2.008354,0.8750244,0.27195215,0.06903433,0.0037655756,0.23228993,1.4583436,0.09997985,0.601267,0.7775647
169,0.8371515,2.5925038,1.1026937,1.7044156,2.948761,1.3810923,0.58878493,2.6782467,1.2510731,1.4531703,0.84704995,1.5915833,2.4287748,1.039016,1.0447019
170,2.8067424,5.285723,3.4476943,1.6598824,3.182514,4.1289206,1.9149169,2.119346,3.3168857,1.7564394,1.6485113,3.192392,2.3826056,4.2245207,1.2129914
171,4.138371,6.2037716,8.3714485,4.296008,6.4762506,8.970707,6.658765,6.9876513,4.3837867,4.293632,5.630616,5.3881226,4.2382426,3.6131492,7.1342854
172,9.353876,7.4325595,8.915946,10.724802,8.789023,8.832062,9.185778,8.689636,10.501223,8.942529,11.283593,9.081628,8.242563,8.784416,8.526884
173,8.760055,8.420462,9.552685,9.3077345,7.862544,8.431358,10.525334,9.041979,11.193337,8.836467,10.829792,9.18921,10.274412,9.260754,9.812855
174,4.9284863,4.690877,6.6450086,3.585472,5.3966947,3.8150098,3.874406,5.5589857,3.3698378,4.141762,3.7741852,4.247208,4.7400494,5.523348,3.7390037
175,0.3500965,0.20857872,0.99000424,1.4748662,0.85674226,0.029618515,1.5789135,0.005059679,1.0198307,1.4096758,0.20493548,0.5503346,0.07972567,0.60070807,0.87074745
176,0.43227142,0.29889032,0.97821397,0.094916694,2.1325288,1.7379767,0.15436801,2.175096,1.0810024,0.35918808,0.48817486,0.44632715,0.75544196,0.3639722,0.6458646
177,0.32314712,0.1552644,0.11475347,0.13680443,0.3265947,0.25665602,0.08080728,0.078708574,0.15403429,0.4286962,0.064077504,0.03998124,0.1372493,0.22182225,0.1037767
178,0.32640743,0.08646178,0.048913296,0.028409408,0.046857193,0.023840496,0.07755149,0.026122807,0.09677402,0.09437767,0.37454477,0.012451518,0.16788723,0.05361769,0.15500419
